exec_time,avg_latency,package_energy,e_cores,st_cores,ht_cores,Solutions
3.941603422164917,0.8465,771.437073,9.0,4.0,5.0,"21,20,1,15,27,8,10,17,12,13,24,29,5,0,0,11,9,9,19,4,6,26,18"
3.9425904750823975,0.0,746.487183,13.0,8.0,1.0,"18,19,1,4,4,4,4,12,12,27,29,29,14,2,17,21,3,23,20,22,17,17,17"
3.942920684814453,0.0,754.960205,9.0,10.0,2.0,"6,0,0,26,4,4,11,11,27,19,9,9,14,2,17,10,10,23,30,7,17,17,17"
3.9437170028686523,0.8465,787.021423,2.0,5.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,27,13,12,12,12,12,12,2,29"
3.946854829788208,0.8465,716.899048,8.0,13.0,1.0,"1,1,1,1,13,4,4,4,17,27,22,22,6,3,30,30,2,2,2,2,2,19,24"
3.9500184059143066,0.8465,793.051514,9.0,0.0,7.0,"6,8,14,10,9,20,20,1,26,17,11,15,7,0,2,3,13,12,21,21,21,21,21"
3.952258825302124,0.0,740.77771,13.0,8.0,1.0,"18,19,1,4,4,4,4,12,12,27,29,29,10,2,17,21,3,23,20,20,17,17,17"
3.952693462371826,0.8465,686.928284,6.0,11.0,3.0,"1,1,1,1,31,4,4,4,5,27,22,22,6,3,7,7,2,2,2,2,2,19,19"
3.9536118507385254,0.8465,691.860535,8.0,9.0,3.0,"29,10,10,10,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.955536127090454,0.8465,670.636902,7.0,12.0,2.0,"1,1,1,1,31,4,4,4,18,27,22,22,5,3,7,7,2,2,2,2,2,19,19"
3.9555563926696777,0.8465,744.770081,5.0,10.0,4.0,"12,12,30,1,5,4,4,4,17,26,11,22,6,3,7,7,2,2,2,2,2,13,23"
3.9561352729797363,0.8465,670.474426,13.0,6.0,2.0,"29,23,23,23,4,4,4,31,17,27,28,28,6,3,7,7,7,2,2,25,25,25,25"
3.9562690258026123,0.8465,841.979736,6.0,1.0,8.0,"6,8,14,10,9,3,3,1,28,5,11,15,7,0,20,13,12,24,24,24,24,2,4"
3.956667184829712,0.8465,672.433655,11.0,6.0,3.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.9578521251678467,0.8465,690.189209,8.0,9.0,3.0,"29,14,14,14,5,4,4,4,17,27,28,21,6,3,7,7,7,2,2,25,25,25,8"
3.9580893516540527,0.8465,678.053711,8.0,9.0,3.0,"29,14,14,14,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.9582884311676025,0.8465,693.089478,8.0,13.0,1.0,"1,1,1,1,1,4,4,4,17,27,22,22,6,3,30,30,2,2,2,2,2,19,19"
3.958686113357544,0.8465,771.914551,5.0,6.0,6.0,"6,8,8,10,9,9,9,1,26,17,11,15,7,0,2,3,13,13,30,30,30,12,12"
3.9588515758514404,0.8465,676.388062,12.0,7.0,2.0,"29,23,23,23,4,4,4,31,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.9589288234710693,0.8465,783.839294,9.0,2.0,6.0,"6,8,8,10,9,20,24,1,26,17,11,15,7,0,2,3,13,12,21,21,21,21,21"
3.9635682106018066,0.8465,792.840088,9.0,0.0,7.0,"6,8,14,10,9,20,24,1,26,17,11,15,7,0,2,3,13,12,21,21,21,21,21"
3.9640557765960693,0.8465,670.330505,10.0,7.0,3.0,"29,5,5,5,5,4,4,24,17,27,28,28,6,3,7,7,7,2,2,25,25,25,25"
3.964817523956299,0.8465,696.889465,2.0,19.0,1.0,"8,8,8,8,30,3,3,23,7,11,11,15,4,10,12,12,12,12,12,12,12,12,12"
3.9664506912231445,0.0,771.77655,14.0,9.0,0.0,"18,19,1,4,4,4,4,12,12,27,29,29,14,2,17,21,28,23,20,22,17,17,17"
3.966707229614258,0.8465,701.506348,11.0,8.0,2.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,7,7,7,15,15,25,25,25,8"
3.968869686126709,0.8465,681.167114,12.0,5.0,3.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,7,7,7,2,31,25,25,25,8"
3.970811605453491,0.0,776.832214,13.0,10.0,0.0,"18,19,1,4,4,4,4,12,12,27,29,29,10,2,17,21,6,23,20,22,17,17,17"
3.971605062484741,0.8465,758.614929,8.0,15.0,0.0,"23,23,23,23,1,1,1,18,10,26,17,29,4,15,2,2,2,2,2,2,2,2,2"
3.971731424331665,0.8465,697.297058,9.0,12.0,1.0,"1,1,1,1,31,4,4,4,17,27,22,22,6,3,30,30,2,2,2,2,2,19,24"
3.9731712341308594,0.0,782.170776,10.0,11.0,1.0,"6,0,0,26,4,4,28,28,27,19,9,9,14,2,17,10,13,23,7,7,17,17,17"
3.9735238552093506,0.8465,706.124878,11.0,4.0,4.0,"29,23,23,23,5,4,9,9,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.974529981613159,0.8465,732.410034,10.0,5.0,4.0,"21,20,1,27,27,8,10,17,12,13,24,29,5,7,9,9,9,9,19,4,18,18,0"
3.976184368133545,0.8465,726.05072,2.0,13.0,4.0,"12,12,12,12,12,4,4,4,10,26,11,22,6,3,7,0,2,2,2,2,2,13,13"
3.977729082107544,0.8465,681.05481,12.0,5.0,3.0,"29,23,23,23,4,5,5,5,17,27,28,28,6,3,7,7,7,2,11,25,25,25,18"
3.9784178733825684,0.8465,746.752625,6.0,7.0,5.0,"12,27,30,1,5,4,4,4,17,26,11,22,6,3,7,0,2,2,2,2,2,13,23"
3.980695962905884,0.8465,801.135498,6.0,5.0,6.0,"4,4,30,20,1,1,1,5,10,26,17,11,6,15,7,0,2,3,3,14,14,19,18"
3.981313467025757,0.8465,684.267639,1.0,16.0,3.0,"2,11,11,11,5,5,5,13,10,7,7,28,6,15,3,3,3,3,3,3,3,3,3"
3.981428384780884,0.8465,653.857605,8.0,9.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,23,23,23,8"
3.983231544494629,0.8465,656.716614,9.0,8.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,23,23,23,23"
3.9846320152282715,0.0,811.05719,10.0,9.0,2.0,"6,0,0,26,4,4,11,11,27,19,9,16,14,2,17,10,13,23,30,7,17,17,17"
3.984858512878418,0.8465,711.725952,1.0,12.0,5.0,"8,6,6,30,9,3,3,1,7,11,11,15,10,0,0,13,2,2,2,2,2,2,2"
3.985826015472412,0.8465,741.565491,15.0,2.0,3.0,"5,22,3,29,1,7,20,20,16,25,25,21,6,4,30,2,2,31,31,31,31,31,31"
3.9859273433685303,0.8465,687.239319,2.0,17.0,2.0,"19,11,11,11,5,5,5,13,10,7,7,28,6,15,3,3,3,3,3,3,3,3,3"
3.9868438243865967,0.8465,679.044006,8.0,7.0,4.0,"29,14,14,14,5,4,4,15,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
3.9921131134033203,0.8465,718.537964,3.0,10.0,5.0,"8,6,6,30,9,3,3,1,7,11,11,15,10,0,0,13,12,12,12,12,12,29,29"
3.9928293228149414,0.8465,862.851074,14.0,5.0,2.0,"5,22,3,29,1,1,26,26,16,25,25,21,6,4,30,2,2,20,15,31,31,31,31"
3.995558977127075,0.8465,755.554749,14.0,3.0,3.0,"5,9,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,20,31,31,31,31,31"
3.9963302612304688,0.8465,708.083191,3.0,12.0,4.0,"6,8,8,8,9,3,3,1,13,5,11,23,4,0,0,12,12,12,12,12,12,26,26"
3.9964354038238525,0.8465,766.470032,15.0,4.0,2.0,"14,22,3,29,1,7,26,26,16,24,24,21,6,4,30,2,2,20,31,31,31,31,31"
3.9978575706481934,0.8465,716.229797,13.0,8.0,1.0,"22,22,3,29,1,1,26,26,16,25,25,21,6,4,2,2,2,2,2,31,31,31,31"
3.9984428882598877,0.8465,735.004761,1.0,10.0,6.0,"8,6,6,30,9,3,4,1,7,11,11,15,10,0,0,13,12,12,12,12,12,2,2"
3.999072313308716,0.8465,830.700562,11.0,0.0,6.0,"6,23,14,10,19,20,20,1,26,17,11,15,7,0,2,3,13,12,21,21,21,21,21"
4.000128746032715,0.8465,770.612427,14.0,7.0,1.0,"20,22,3,29,1,7,26,26,16,25,25,21,14,4,30,2,2,2,2,31,31,31,31"
4.0004963874816895,0.8465,792.832458,6.0,5.0,6.0,"4,4,30,20,1,1,1,5,10,26,17,11,6,15,7,0,2,3,3,14,14,19,19"
4.000679016113281,0.8465,858.775452,7.0,0.0,8.0,"6,8,14,10,9,23,5,1,29,17,11,15,7,0,2,3,13,12,4,21,25,30,20"
4.002037286758423,0.8465,800.769653,3.0,4.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,29,13,12,12,12,22,22,2,2"
4.002839803695679,0.8465,706.906189,9.0,6.0,4.0,"29,23,14,14,5,4,4,4,17,27,28,28,6,3,7,15,15,2,2,25,25,25,8"
4.003596305847168,0.8465,759.694458,1.0,8.0,7.0,"6,8,10,9,26,14,14,1,7,5,11,15,4,0,0,13,12,12,12,12,12,2,2"
4.003615140914917,0.8465,783.5271,11.0,12.0,0.0,"9,9,9,20,1,10,25,25,18,26,17,29,6,15,2,2,2,2,4,31,31,22,24"
4.003645181655884,0.8465,758.191956,15.0,4.0,2.0,"14,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,20,31,31,31,31,31"
4.00462532043457,0.8465,674.325134,8.0,11.0,2.0,"15,30,30,30,31,4,4,4,17,27,22,22,6,3,7,7,2,2,2,2,2,2,2"
4.0072081089019775,0.8465,651.809998,9.0,8.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,18,18,18,18"
4.008667945861816,0.8465,727.401001,1.0,10.0,6.0,"8,6,6,30,9,3,3,1,7,11,11,15,10,0,0,13,12,12,12,12,12,2,2"
4.0196850299835205,0.0,791.971497,11.0,10.0,1.0,"6,6,1,4,4,4,4,12,12,27,29,0,14,2,17,21,28,23,20,22,17,17,17"
4.021193981170654,0.8465,669.689087,7.0,10.0,3.0,"5,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,23,23,23,8"
4.023488283157349,0.8465,705.19519,9.0,6.0,4.0,"29,23,23,23,5,4,4,4,17,27,28,24,6,3,7,7,7,2,1,19,0,0,0"
4.02360463142395,0.0,788.573608,12.0,11.0,0.0,"6,6,1,4,4,4,4,12,12,27,29,29,14,2,17,21,28,23,20,22,17,17,17"
4.025702238082886,0.8465,671.745483,9.0,10.0,2.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,1,1,25,25,25,25"
4.026444911956787,0.1025,891.989319,10.0,7.0,3.0,"6,0,0,26,4,4,11,11,27,19,25,25,14,2,17,10,13,23,30,7,17,17,1"
4.027463436126709,0.8465,755.49353,13.0,4.0,3.0,"5,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,9,15,31,31,31,31"
4.028817892074585,0.1025,858.50177,10.0,7.0,3.0,"6,0,8,26,4,4,11,11,27,19,9,9,14,2,17,21,28,23,30,7,17,17,1"
4.029413938522339,0.8465,852.578674,7.0,0.0,8.0,"6,8,14,10,9,3,25,1,28,5,11,15,7,0,20,20,12,13,31,31,31,2,4"
4.031083583831787,0.8465,680.030945,1.0,16.0,3.0,"11,11,11,11,5,5,5,14,10,7,7,28,6,15,3,3,3,3,3,3,3,3,3"
4.033527374267578,0.8465,686.883911,1.0,14.0,4.0,"2,11,11,11,5,5,5,14,10,7,7,28,6,15,3,3,3,3,3,3,3,3,3"
4.033540964126587,0.8465,752.203918,14.0,5.0,2.0,"20,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,9,9,9,31,31,31,31"
4.034222841262817,0.8465,677.40094,5.0,12.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,10,10,10,8"
4.0354626178741455,0.8465,693.056091,2.0,15.0,3.0,"11,11,11,11,5,5,5,14,10,7,7,28,6,15,3,3,3,3,3,3,3,3,26"
4.035922288894653,0.8465,686.920837,2.0,15.0,3.0,"11,11,11,11,5,5,5,14,10,7,24,28,6,15,3,3,3,3,3,3,3,3,3"
4.0365355014801025,0.8465,792.913452,3.0,4.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,0,13,12,12,25,25,25,2,2"
4.040170192718506,0.8465,731.562195,14.0,5.0,2.0,"20,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,2,2,31,31,31,31"
4.0406506061553955,0.8465,781.248047,16.0,3.0,2.0,"5,22,3,29,11,0,26,26,16,25,25,21,6,4,30,2,18,31,31,31,31,31,31"
4.041090250015259,0.8465,746.861023,14.0,3.0,3.0,"5,12,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,20,31,31,31,31,31"
4.04435133934021,0.0,802.409851,15.0,8.0,0.0,"18,18,1,4,4,4,19,12,12,27,29,29,14,2,17,21,28,23,20,22,17,17,17"
4.044705629348755,0.8465,756.21582,16.0,3.0,2.0,"28,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,20,31,31,31,31,31"
4.044747829437256,0.8465,770.143005,14.0,7.0,1.0,"20,22,3,29,1,11,26,26,16,25,25,21,6,4,30,2,2,2,2,31,31,31,31"
4.046553134918213,0.8465,655.843811,5.0,12.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,8,8,8,8"
4.048171758651733,0.0,764.358398,14.0,7.0,1.0,"18,19,1,4,4,4,4,12,30,27,29,29,10,2,17,21,3,23,20,22,17,17,17"
4.048373460769653,0.0,758.611572,14.0,7.0,1.0,"18,19,1,4,4,4,25,12,12,27,29,29,10,2,17,21,3,23,20,22,17,17,17"
4.048473834991455,0.8465,772.742798,6.0,5.0,6.0,"6,8,8,10,9,3,3,1,7,5,11,15,4,0,0,13,12,30,30,30,30,16,16"
4.049221038818359,0.8465,743.689026,17.0,2.0,2.0,"28,22,3,29,29,7,26,26,16,25,25,21,6,4,30,2,2,20,31,31,31,31,31"
4.049937963485718,0.8465,786.993591,15.0,6.0,1.0,"20,22,3,29,8,17,26,26,16,25,18,21,6,4,30,2,2,2,2,31,31,31,31"
4.051161527633667,0.8465,709.428833,2.0,13.0,4.0,"6,8,8,8,9,3,26,1,13,5,11,23,4,0,0,12,12,12,12,12,12,12,12"
4.051980257034302,0.1025,788.273682,6.0,9.0,4.0,"6,0,0,0,4,4,11,11,27,3,9,9,14,2,17,10,13,23,30,7,17,17,1"
4.055172681808472,0.8465,683.769836,13.0,4.0,3.0,"29,29,29,29,5,4,4,4,17,27,28,24,6,3,7,7,7,2,16,19,19,19,19"
4.05740761756897,0.8465,815.861023,14.0,1.0,4.0,"5,22,3,29,1,7,26,26,16,25,0,21,6,4,30,2,2,20,31,31,31,31,31"
4.057904005050659,0.1025,820.699646,11.0,8.0,2.0,"6,0,0,26,4,4,11,12,27,19,9,31,14,2,17,21,28,23,30,7,17,17,1"
4.066230058670044,0.1025,833.212219,10.0,7.0,3.0,"6,0,0,26,4,10,11,12,27,19,9,9,14,2,17,21,28,23,30,7,17,17,1"
4.066232919692993,0.8465,792.067993,6.0,3.0,7.0,"6,8,8,10,9,3,3,1,7,5,11,15,4,0,26,13,12,30,30,30,16,2,28"
4.066842555999756,0.8465,703.286377,8.0,15.0,0.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,15,2,2,2,2,2,2,2,2,2"
4.073134899139404,0.8465,779.000427,11.0,12.0,0.0,"9,9,9,9,1,1,19,19,10,21,17,30,6,15,2,2,2,23,23,23,23,28,28"
4.078307390213013,0.8465,805.655884,8.0,1.0,7.0,"6,8,10,30,30,3,14,1,7,5,11,15,4,0,29,13,12,19,19,19,19,2,27"
4.079698324203491,0.8465,681.261353,6.0,11.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,8,8,8"
4.08075213432312,0.8465,758.974243,16.0,5.0,1.0,"22,22,3,14,14,26,26,20,16,25,25,21,15,12,17,0,0,28,28,31,31,29,29"
4.081987380981445,0.8465,666.411743,6.0,11.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,2,2,18,12,12,12"
4.086941480636597,0.8465,665.327576,7.0,12.0,2.0,"6,19,19,19,4,4,4,4,31,27,22,23,7,3,2,2,2,10,10,10,10,10,10"
4.0870654582977295,0.8465,691.639526,3.0,14.0,3.0,"11,11,11,11,5,5,17,14,10,7,24,28,6,15,3,3,3,3,3,3,3,3,3"
4.088636636734009,0.8465,675.058899,10.0,9.0,2.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,2,2,2,2,26,25,10,10,10"
4.08868932723999,0.8465,851.076111,7.0,0.0,8.0,"6,8,14,10,9,3,25,1,28,5,11,15,7,0,23,13,12,24,24,24,24,2,4"
4.089407444000244,0.8465,794.815491,8.0,3.0,6.0,"6,8,9,9,24,3,14,1,7,5,11,15,4,0,29,13,12,19,19,19,19,28,27"
4.091250419616699,0.8465,677.605713,11.0,8.0,2.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,7,7,7,7,7,25,25,25,8"
4.0912697315216064,0.8465,689.606995,3.0,14.0,3.0,"11,11,11,11,5,8,17,14,10,7,24,28,6,15,3,3,3,3,3,3,3,3,3"
4.091726064682007,0.8465,705.784973,6.0,15.0,1.0,"1,1,1,1,4,4,4,10,17,27,22,22,7,3,2,2,2,2,2,2,2,19,19"
4.1032493114471436,0.8465,724.361267,10.0,11.0,1.0,"29,23,23,23,5,12,12,12,17,27,28,28,6,3,2,2,2,2,26,25,10,10,8"
4.103649377822876,0.8465,709.456543,10.0,11.0,1.0,"1,23,23,23,4,4,4,4,17,27,28,28,0,3,7,7,7,7,7,25,25,25,8"
4.107576847076416,0.8465,784.762146,7.0,4.0,6.0,"6,8,8,10,9,3,31,1,7,5,14,15,4,0,0,13,12,28,28,28,28,28,28"
4.108522653579712,0.8465,699.045776,12.0,9.0,1.0,"29,23,23,23,10,4,4,4,16,27,28,28,6,3,2,2,2,2,26,25,25,25,8"
4.108913421630859,0.0,767.39679,13.0,6.0,2.0,"18,19,1,4,4,11,11,12,12,27,29,29,10,2,17,21,3,23,20,22,17,17,17"
4.1109299659729,0.0,794.85199,12.0,7.0,2.0,"18,19,1,4,4,4,4,12,12,27,29,0,10,2,17,21,3,23,20,22,17,17,17"
4.111395359039307,0.8465,769.253052,16.0,1.0,3.0,"5,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,18,20,31,31,31,31,31"
4.111454010009766,0.8465,784.196289,15.0,6.0,1.0,"20,22,3,29,1,17,26,26,16,25,18,21,6,4,30,2,2,2,2,31,31,31,31"
4.112358331680298,0.8465,764.704041,16.0,1.0,3.0,"5,22,3,29,11,7,26,26,16,25,25,21,6,4,30,2,18,20,31,31,31,31,31"
4.114909410476685,0.8465,850.856934,7.0,0.0,8.0,"6,8,10,9,23,3,14,1,7,5,11,15,4,0,29,13,12,19,19,19,19,2,27"
4.116279125213623,0.8465,676.813782,10.0,11.0,1.0,"1,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,7,7,25,25,25,8"
4.118433713912964,0.0,816.527039,16.0,7.0,0.0,"6,24,18,26,26,4,4,12,12,27,29,29,14,2,17,21,28,23,20,22,17,17,17"
4.120823621749878,0.8465,735.731873,7.0,16.0,0.0,"9,9,9,20,1,1,1,1,18,26,17,29,6,15,2,2,2,2,2,2,2,22,24"
4.121645450592041,0.8465,841.504211,6.0,1.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,23,13,12,19,19,19,19,2,27"
4.123430013656616,0.8465,759.497742,16.0,1.0,3.0,"5,22,3,29,11,7,26,26,16,25,25,21,6,4,30,2,18,31,31,31,31,31,31"
4.129071950912476,0.8465,814.102905,6.0,1.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,29,13,12,24,24,24,24,2,20"
4.131305456161499,0.8465,676.920105,11.0,8.0,2.0,"16,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
4.134397506713867,0.8465,664.33075,10.0,7.0,3.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,23,2,2,25,25,25,25"
4.137545347213745,0.8465,675.605164,12.0,7.0,2.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,18"
4.139392614364624,0.1025,823.372681,10.0,7.0,3.0,"6,0,0,26,4,5,11,12,27,19,9,9,14,2,17,21,28,23,30,7,17,17,1"
4.139697790145874,0.8465,701.444336,6.0,15.0,1.0,"1,1,1,1,4,4,14,14,17,27,22,22,7,3,2,2,2,2,2,2,2,19,19"
4.141611099243164,0.8465,755.603394,16.0,1.0,3.0,"5,22,3,29,11,7,26,26,16,25,25,21,6,4,20,2,18,31,31,31,28,28,28"
4.1419150829315186,0.8465,781.989197,17.0,0.0,3.0,"5,22,3,29,29,7,26,26,16,25,25,21,6,4,20,2,18,31,31,31,31,31,31"
4.1421778202056885,0.0,748.452332,12.0,7.0,2.0,"18,19,1,4,4,4,4,12,12,27,29,0,10,2,17,21,3,23,23,22,17,17,17"
4.144823312759399,0.0,799.808167,15.0,8.0,0.0,"6,6,18,26,26,4,4,12,12,27,29,29,14,2,17,21,28,23,20,20,17,17,17"
4.145005702972412,0.8465,746.928223,11.0,12.0,0.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,14,14,14,14,14,25,25,25,8"
4.146883964538574,0.8465,662.7901,7.0,12.0,2.0,"5,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,7,7,23,23,23,8"
4.147213697433472,0.8465,670.525208,12.0,7.0,2.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,2,11,25,25,25,18"
4.147883176803589,0.8465,662.184692,11.0,10.0,1.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,2,2,2,2,2,25,25,25,8"
4.150604724884033,0.8465,675.024048,5.0,10.0,4.0,"6,5,5,5,4,10,10,10,29,27,22,17,7,3,2,2,2,2,2,2,2,11,25"
4.156391859054565,0.8465,671.408508,11.0,8.0,2.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,2,2,25,25,25,8"
4.156472206115723,0.1095,840.947815,10.0,5.0,4.0,"6,8,14,26,1,1,10,10,27,15,3,5,2,9,17,21,28,23,30,11,17,24,31"
4.157227277755737,0.8465,701.860657,7.0,14.0,1.0,"1,1,1,1,31,4,4,4,18,27,22,22,6,3,2,2,2,2,2,2,2,19,19"
4.160674810409546,0.8465,658.34436,8.0,11.0,2.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,7,7,7,7,7,23,23,23,8"
4.162339687347412,0.8465,826.205994,11.0,0.0,6.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,30,24,15,23,16,16,16"
4.162702560424805,0.8465,794.23175,17.0,6.0,0.0,"22,22,3,27,0,11,11,20,16,30,30,21,15,12,17,17,25,28,28,31,31,29,29"
4.164228200912476,0.8465,753.752319,16.0,1.0,3.0,"5,22,3,29,11,7,26,26,16,25,25,21,6,4,20,2,18,31,31,31,31,31,31"
4.165853977203369,0.8465,812.496277,6.0,1.0,8.0,"6,8,10,9,9,3,14,1,7,5,11,15,4,0,29,13,12,19,19,19,19,2,27"
4.16620397567749,0.8465,670.844727,6.0,13.0,2.0,"6,8,8,8,4,4,19,19,31,27,22,20,7,3,2,2,2,2,2,2,2,2,2"
4.167401552200317,0.8465,660.298645,6.0,13.0,2.0,"6,8,8,8,4,4,19,19,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.167759895324707,0.0,798.435974,12.0,9.0,1.0,"6,6,18,4,4,4,4,12,12,13,29,29,14,2,17,21,28,23,20,22,17,17,17"
4.169783115386963,0.8465,823.692139,11.0,0.0,6.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,16,30,30"
4.170276880264282,0.8465,785.486938,18.0,5.0,0.0,"22,22,14,14,24,26,26,20,16,25,25,21,13,10,23,23,9,29,29,29,29,29,29"
4.173314332962036,0.8465,687.773743,8.0,13.0,1.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,2,2,2,2,2,12,12,12,8"
4.174201726913452,0.8465,649.233459,9.0,10.0,2.0,"29,5,5,5,5,4,4,4,17,27,28,28,6,3,2,2,2,2,2,18,18,18,18"
4.174690008163452,0.8465,755.704712,16.0,3.0,2.0,"20,22,3,29,1,7,26,26,16,25,25,21,6,4,30,2,2,27,27,31,31,31,31"
4.175554037094116,0.8465,824.139709,12.0,1.0,5.0,"26,20,13,21,21,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,29,29,16"
4.1755900382995605,0.0,867.550232,16.0,5.0,1.0,"6,24,18,26,26,4,4,12,7,27,29,29,14,2,17,21,28,23,20,22,17,17,17"
4.1824164390563965,0.8465,774.504517,7.0,2.0,7.0,"6,8,14,10,9,1,1,1,26,17,11,15,7,0,2,3,13,12,21,21,21,21,21"
4.185276508331299,0.8465,766.484131,15.0,0.0,4.0,"5,22,3,29,11,7,26,26,16,24,10,21,6,4,20,2,18,31,31,31,31,31,31"
4.185608625411987,0.8465,692.427673,7.0,14.0,1.0,"1,1,1,1,31,4,4,4,17,27,22,22,6,3,2,2,2,2,2,2,2,19,19"
4.189651966094971,0.1095,858.726318,11.0,4.0,4.0,"6,8,14,26,1,1,10,20,27,15,3,5,2,9,17,21,28,23,30,11,17,24,31"
4.194124698638916,0.8465,665.33429,5.0,14.0,2.0,"6,8,8,8,4,4,4,18,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.202509164810181,0.8465,652.794434,7.0,12.0,2.0,"6,19,19,19,4,4,4,4,31,27,23,23,7,3,2,2,2,2,2,2,2,2,2"
4.206610918045044,0.8465,668.337402,7.0,14.0,1.0,"0,19,19,19,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.209924697875977,0.8465,682.390625,8.0,13.0,1.0,"15,30,30,30,31,4,4,4,17,27,22,22,6,3,7,7,7,7,7,7,7,7,7"
4.211689233779907,0.8465,776.304871,14.0,1.0,4.0,"5,22,3,29,11,7,26,8,16,25,10,21,6,4,20,2,18,31,31,31,31,31,31"
4.213330268859863,0.8465,847.583557,7.0,0.0,8.0,"6,8,14,10,9,3,18,21,1,5,11,0,2,4,13,28,20,24,15,12,16,17,7"
4.219563722610474,0.8465,823.149536,11.0,0.0,6.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,29,16,16"
4.221969366073608,0.8465,679.743164,8.0,13.0,1.0,"15,30,30,30,31,4,4,4,17,27,22,22,6,3,2,2,2,2,2,2,2,2,2"
4.2226128578186035,0.8465,676.18634,4.0,15.0,2.0,"6,8,8,8,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,13,13"
4.224891424179077,0.8465,691.060852,6.0,15.0,1.0,"1,1,1,1,4,4,4,4,17,27,22,22,7,3,2,2,2,2,2,2,2,24,31"
4.2258217334747314,0.8465,740.707397,14.0,7.0,1.0,"29,23,23,23,20,4,4,4,17,27,28,24,6,3,7,7,7,19,19,19,19,19,8"
4.229687929153442,0.8465,825.826416,7.0,0.0,8.0,"6,8,14,10,9,3,18,22,1,5,11,0,2,4,13,28,20,26,15,12,16,16,7"
4.229899168014526,0.8465,820.503357,7.0,0.0,8.0,"6,8,14,10,9,3,18,17,1,5,11,0,2,4,13,28,20,24,15,12,16,16,7"
4.230807781219482,0.8465,718.734314,5.0,16.0,1.0,"1,1,1,1,4,4,4,4,15,27,22,22,7,3,2,2,2,2,2,2,2,19,19"
