exec_time,avg_latency,package_energy,cpu_energy,Solutions
5.245829105377197,0.010560082817077637,855.84729,814.778442,"10,10,10,10,8,14,14,15,13,2,2,5,0,6,6,6,9,9,9,19,22,16,20"
5.271806478500366,0.010739239311218262,853.595825,811.610901,"10,10,10,10,8,14,14,7,13,2,2,28,1,6,6,6,9,9,18,18,20,19,22"
5.272542953491211,0.010258966541290283,872.248474,832.007019,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,9,9,17,20,19"
5.286992073059082,0.010324915790557861,863.028503,822.685608,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,9,9,20,19,22"
5.298460006713867,0.01032004690170288,872.339417,831.937866,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,18,18,22,16,24"
5.307834148406982,0.010274215126037598,867.817322,826.644348,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,18,18,17,20,19"
5.310271978378296,0.010761778831481933,851.482483,809.443237,"10,10,10,10,8,14,14,7,13,2,2,24,1,6,6,6,9,9,18,18,22,16,20"
5.347280979156494,0.010224464225769043,871.525146,830.637024,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,18,18,20,19,22"
5.363088369369507,0.010323600482940674,867.34906,826.518005,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,18,18,22,16,20"
5.381395101547241,0.010378455352783204,858.875549,817.753052,"10,10,10,10,8,14,14,7,13,2,2,4,1,6,6,6,9,9,9,9,9,19,22"
5.412774324417114,0.010676029014587403,848.305359,806.435913,"10,10,10,10,8,14,14,7,13,2,2,3,1,6,6,6,9,9,9,9,20,19,22"
5.448176383972168,0.01055438928604126,846.468384,804.894226,"10,10,10,10,15,14,14,7,13,2,2,4,1,6,6,6,9,9,18,18,20,19,22"
5.5534703731536865,0.010223782253265382,924.657043,882.009033,"10,10,10,10,8,14,14,7,12,2,2,4,1,13,13,13,9,9,18,18,22,16,20"
6.921738147735596,0.009831656360626221,981.111328,932.275085,"23,7,7,7,10,10,10,14,8,3,26,4,1,1,1,13,13,13,13,13,27,20,12"
6.927072286605835,0.009790388774871827,950.587036,902.321106,"23,7,7,7,10,10,10,14,14,2,2,5,1,1,16,13,13,13,13,19,12,17,17"
6.94114351272583,0.009911159133911133,940.534058,891.477539,"23,7,7,7,10,10,10,14,14,2,2,5,1,1,16,13,13,13,13,19,12,17,27"
6.976024150848389,0.009870270156860352,948.793335,900.453247,"23,7,7,7,10,10,10,14,14,3,3,5,1,1,16,13,13,13,13,19,12,17,17"
6.9882426261901855,0.009827234745025636,949.713257,901.245117,"0,7,7,7,10,10,10,14,14,3,3,5,1,1,16,13,13,13,13,19,12,17,17"
7.016371011734009,0.010186735248565674,934.446106,885.43866,"23,7,7,7,10,10,10,14,8,3,3,4,13,13,13,5,5,5,5,17,17,16,26"
7.021557092666626,0.010168698120117187,935.919617,887.251831,"23,7,7,7,10,10,10,14,8,3,3,4,13,13,13,5,5,5,5,17,17,16,16"
7.028755187988281,0.009892723655700684,931.576721,882.528259,"23,7,7,7,10,10,10,14,14,4,4,4,1,1,16,13,13,13,13,19,12,18,18"
7.088490009307861,0.010023616981506348,929.957764,879.617859,"23,7,7,7,10,10,10,14,14,3,3,3,1,1,16,13,13,13,13,19,12,17,9"
7.146880865097046,0.010131881713867188,926.573914,876.05188,"23,7,7,7,10,10,10,4,4,3,3,3,1,1,16,13,13,13,13,19,12,17,25"
7.154415607452393,0.010211838912963867,924.77356,874.752319,"23,7,7,7,10,10,10,14,14,3,3,3,1,1,16,13,13,13,13,19,22,20,12"
7.182435512542725,0.009808127307891846,926.15271,876.902222,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,22,12,20,19,23"
7.215642213821411,0.010159458827972413,922.638489,872.963745,"10,10,10,10,8,14,14,27,13,2,5,5,0,6,6,6,6,6,18,3,17,21,19"
7.245488166809082,0.009942243099212647,921.620605,872.221313,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,22,16,20,17,18"
7.247197151184082,0.009972076511383057,920.750977,871.700195,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,18,29,20,19,22"
7.249104738235474,0.009877836608886718,922.763672,873.397644,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,18,3,17,21,19"
7.258358716964722,0.010133421993255615,887.541992,838.300659,"10,10,10,10,8,14,14,15,13,2,5,5,0,6,6,6,6,6,23,31,20,19,22"
7.261062383651733,0.009992732524871826,910.681824,861.080566,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,6,30,18,27,19"
7.276870965957642,0.009896454906463624,919.217346,869.043091,"10,10,10,10,8,14,31,9,13,2,5,5,0,6,6,6,6,6,18,23,17,21,19"
7.278201341629028,0.01017377691268921,877.418274,827.073181,"10,10,10,10,15,14,14,8,13,2,5,5,0,6,6,6,6,6,23,31,20,19,22"
7.282212018966675,0.010023456573486328,889.936768,840.158386,"10,10,10,10,15,14,14,9,13,2,5,5,0,6,6,6,6,6,23,24,20,19,19"
7.285489797592163,0.0099593355178833,911.591553,862.416504,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,6,17,18,27,19"
7.297126531600952,0.009871053791046143,926.342529,876.845093,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,22,12,20,29,23"
7.319247007369995,0.009763053703308105,986.840637,930.180054,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,18,29,19,4,17"
7.319362640380859,0.009795953178405762,931.649658,882.211365,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,18,23,17,21,19"
7.340573072433472,0.009940118789672851,916.8974,867.309509,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,6,17,20,27,19"
7.347745656967163,0.009868391132354735,921.758545,871.871948,"10,10,10,10,8,14,14,9,13,2,5,5,0,6,6,6,6,6,24,23,17,21,19"
7.35689115524292,0.009786847686767578,943.960144,887.755859,"10,10,10,10,8,14,9,9,13,2,5,5,0,6,6,6,6,6,18,23,17,21,19"
7.507225751876831,0.01002044553756714,911.812073,860.682434,"10,10,10,10,8,14,28,7,13,2,4,5,1,6,6,6,6,6,23,17,22,16,20"
7.553614854812622,0.010880174446105957,841.972473,791.134399,"19,10,10,10,2,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.55715537071228,0.011082348251342774,824.785645,773.789368,"23,10,10,10,25,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.583193778991699,0.010928159046173096,836.049561,785.365417,"22,10,10,10,2,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.5918121337890625,0.010931762599945069,834.953369,784.045776,"22,10,10,10,11,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.5955119132995605,0.011015501213073731,827.841553,776.855591,"23,10,10,10,11,14,28,28,15,3,3,1,4,6,6,6,6,6,6,6,6,6,6"
7.620757579803467,0.010976533126831054,828.905457,778.872559,"30,10,10,10,11,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.628628492355347,0.010975390529632569,828.999634,778.424194,"25,10,10,10,11,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.64566707611084,0.010251714038848878,875.224426,824.107788,"10,10,10,10,8,14,9,9,13,2,7,7,0,6,6,6,6,6,18,23,17,21,19"
7.646566390991211,0.010491042137145997,853.554871,803.058716,"19,10,10,10,2,14,9,9,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
7.708150148391724,0.011001420593261719,828.236938,777.315552,"23,10,10,10,11,14,28,28,15,3,3,13,4,6,6,6,6,6,6,6,6,6,6"
9.509716749191284,0.009723510837554931,1039.118408,971.869141,"23,7,7,7,10,15,15,0,8,3,16,4,13,13,13,13,13,5,5,5,5,5,18"
9.552046775817871,0.00971079034805298,1009.692444,947.908936,"23,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,5,5,5,5,5,6"
9.605185508728027,0.009753242206573486,992.017822,931.660217,"23,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,5,5,5,5,5,19"
9.612661361694336,0.009743408679962158,994.923584,935.258545,"23,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,5,5,5,5,5,17"
10.655494928359985,0.00958147554397583,1047.354248,983.418213,"6,6,6,6,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,12,12,12,12"
10.682417154312134,0.0097009690284729,1041.86322,977.200256,"6,7,7,7,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,27,27,12,12"
10.698816776275635,0.009594474029541016,1043.398926,979.868774,"6,7,7,7,10,10,10,14,8,3,13,4,1,1,1,1,1,1,1,12,12,12,12"
10.706231117248535,0.009708245372772217,1038.831604,974.318481,"6,7,7,7,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,15,27,12,12"
10.722915172576904,0.009658373641967774,1042.756653,977.775879,"6,7,7,7,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,15,12,12,12"
10.74861764907837,0.009655984497070313,1037.68988,972.361328,"17,7,7,7,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,20,12,12,12"
10.79442834854126,0.009682865238189698,1035.213379,970.099487,"6,7,7,7,10,10,10,14,8,3,26,4,1,1,1,1,1,1,1,20,12,12,12"
10.828907251358032,0.009528803253173828,1032.518982,968.09906,"6,7,7,7,10,10,10,14,8,3,13,4,1,1,1,1,1,1,1,1,1,1,1"
10.847784280776978,0.009520134449005128,1021.00116,956.534119,"23,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,13,13,13,13,13,12"
10.852500200271606,0.009524211502075195,1012.261475,947.768738,"9,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,13,13,13,13,13,13"
10.8800687789917,0.009521631526947022,1006.917969,941.696289,"20,7,7,7,10,15,15,0,8,3,28,4,13,13,13,13,13,13,13,13,13,13,13"
10.885164260864258,0.00949134464263916,1028.778137,963.950378,"7,7,7,7,14,14,14,1,8,3,20,4,13,13,13,13,13,13,13,13,13,13,13"
10.912304878234863,0.009619165325164795,977.592468,912.762451,"23,7,7,7,10,10,10,4,4,14,14,14,13,13,13,13,13,13,13,13,13,13,13"
10.93877100944519,0.009680706596374511,957.708435,892.698914,"29,7,7,7,10,10,10,5,4,3,3,3,13,13,13,13,13,13,13,13,13,13,13"
10.976084470748901,0.009663605022430419,961.684021,896.277588,"23,7,7,7,10,10,10,4,4,3,3,3,13,13,13,13,13,13,13,13,13,13,13"
